timestamp,cpu_percent,memory_mb,requests_per_sec,pod_count
1995-08-01 01:02:00,0.1809950779819154,288.4034963307801,10,1
1995-08-01 01:03:00,8.311380127757985,301.7008612918989,34,1
1995-08-01 01:04:00,5.937577467182594,284.9062007537381,10,1
1995-08-01 01:05:00,11.768720085712468,305.5258492030732,22,1
1995-08-01 01:06:00,7.4839696352589975,309.9758742055608,22,1
1995-08-01 01:07:00,11.760598693676073,303.06380386478685,25,1
1995-08-01 01:08:00,3.8849080751429024,290.8638801300182,8,1
1995-08-01 01:09:00,7.864640736184626,321.35645692344224,28,1
1995-08-01 01:10:00,7.034186816525241,282.22777689463675,17,1
1995-08-01 01:11:00,10.564109699397907,284.8752801865764,17,1
1995-08-01 01:12:00,6.192521882670145,309.14160319970694,18,1
1995-08-01 01:13:00,15.193930967442018,320.7206630779222,30,1
1995-08-01 01:14:00,4.740764687730767,335.1292538420636,36,1
1995-08-01 01:15:00,10.86570751312567,305.8343116705012,24,1
1995-08-01 01:16:00,8.311141204714513,321.76695753470085,23,1
1995-08-01 01:17:00,8.902977948602397,324.83494954734175,28,1
1995-08-01 01:18:00,2.7252823296065065,253.59299690563415,7,1
1995-08-01 01:19:00,1.0372932561973212,285.3634346313195,20,1
1995-08-01 01:20:00,0.040984336487464135,260.46851330025174,2,1
1995-08-01 01:21:00,4.921337714535239,270.5543750386659,11,1
1995-08-01 01:22:00,11.083682134224548,265.3920306875121,19,1
1995-08-01 01:23:00,6.495189345179057,295.42460657782385,23,1
1995-08-01 01:24:00,5.974519191320436,304.6221616232215,24,1
1995-08-01 01:25:00,3.7447288692463903,282.99997551443647,15,1
1995-08-01 01:26:00,10.096206353106222,313.0114336681873,21,1
1995-08-01 01:27:00,10.086253328979053,279.6819058104156,26,1
1995-08-01 01:28:00,7.510719388698883,301.6145178241933,26,1
1995-08-01 01:29:00,9.939802299340066,320.7349405671278,24,1
1995-08-01 01:30:00,9.39123264804412,303.18507545308887,26,1
1995-08-01 01:31:00,14.805934971598667,312.6291363614703,34,1
1995-08-01 01:32:00,12.943840718367941,340.38949869448334,43,1
1995-08-01 01:33:00,14.067013560206695,357.29310913970653,43,1
1995-08-01 01:34:00,10.373675540603525,324.79894654826927,33,1
1995-08-01 01:35:00,6.109455155603644,311.1256141195553,30,1
1995-08-01 01:36:00,14.888360831193728,351.22670053709936,40,1
1995-08-01 01:37:00,10.233165816539668,321.0230136361614,27,1
1995-08-01 01:38:00,10.165340369927382,300.8475268631653,29,1
1995-08-01 01:39:00,15.746238599874559,360.82178919061914,47,1
1995-08-01 01:40:00,7.303887773848756,309.10772279546075,33,1
1995-08-01 01:41:00,10.638064031703921,348.3513699804748,34,1
1995-08-01 01:42:00,9.471856450419692,340.46795771543793,30,1
1995-08-01 01:43:00,5.643168192335143,302.2848974740076,23,1
1995-08-01 01:44:00,8.266142865001973,326.9744242336581,25,1
1995-08-01 01:45:00,6.112152570443614,275.45678612026995,14,1
1995-08-01 01:46:00,11.958557703631591,293.50174728570653,18,1
1995-08-01 01:47:00,9.973733438495517,306.62816056589145,27,1
1995-08-01 01:48:00,6.022651172168294,288.62969126158515,15,1
1995-08-01 01:49:00,2.9266622527014983,276.7936767153383,9,1
1995-08-01 01:50:00,0.8936863541028748,297.7600540433272,19,1
1995-08-01 01:51:00,6.5704583736523485,296.44724431459224,19,1
1995-08-01 01:52:00,6.1306906298230786,295.30931233071385,17,1
1995-08-01 01:53:00,11.239726337455858,299.03085719147464,11,1
1995-08-01 01:54:00,7.472917105656632,276.4368627037211,23,1
1995-08-01 01:55:00,10.004642027000838,342.01382152162756,26,1
1995-08-01 01:56:00,5.49586469088427,285.9383363813763,16,1
1995-08-01 01:57:00,2.793965887141404,294.4314295957488,18,1
1995-08-01 01:58:00,14.62846844354506,346.3395223931958,32,1
1995-08-01 01:59:00,8.555799098060323,304.700335315693,18,1
1995-08-01 02:00:00,3.4230958411291406,270.6252830304411,3,1
1995-08-01 02:01:00,0.7718376356157832,296.6844628129016,10,1
1995-08-01 02:02:00,7.358382932808297,273.3286383422695,9,1
1995-08-01 02:03:00,1.044446811623157,302.78523280419114,15,1
1995-08-01 02:04:00,7.71057128140081,274.49271010280125,17,1
1995-08-01 02:05:00,15.321366877429936,317.2628632718904,25,1
1995-08-01 02:06:00,1.9283910246079343,295.2272507629512,14,1
1995-08-01 02:07:00,0.401106811191684,286.3907486134925,6,1
1995-08-01 02:08:00,3.7989540952629235,288.61748192801537,10,1
1995-08-01 02:09:00,5.839573037651402,305.26727026885175,21,1
1995-08-01 02:10:00,1.998009706801601,293.03585369663324,19,1
1995-08-01 02:11:00,12.10568892441808,325.8688695975339,34,1
1995-08-01 02:12:00,1.7130888588216848,281.9957810741315,14,1
1995-08-01 02:13:00,4.570777291905545,256.3318139479079,9,1
1995-08-01 02:14:00,1.7917272972985905,310.7514486939039,13,1
1995-08-01 02:15:00,14.449803215052617,332.5801260527506,28,1
1995-08-01 02:16:00,1.5002401229912885,284.0175053389147,11,1
1995-08-01 02:17:00,3.583815451382973,296.82405924039944,13,1
1995-08-01 02:18:00,5.2405516521090085,284.89578918544976,8,1
1995-08-01 02:19:00,6.107407050698133,302.70533755996377,28,1
1995-08-01 02:20:00,15.732379803812387,360.15126899045526,43,1
1995-08-01 02:21:00,16.87142826284728,356.446189795899,37,1
1995-08-01 02:22:00,6.377550296316317,316.23157940866156,32,1
1995-08-01 02:23:00,4.403901575596913,257.19448981571577,11,1
1995-08-01 02:24:00,4.97964838274527,264.96936246370893,12,1
1995-08-01 02:25:00,5.495468615331931,274.35486101737274,9,1
1995-08-01 02:26:00,5.739147867365753,297.1037176128557,27,1
1995-08-01 02:27:00,5.8386301607471705,315.0199227274821,28,1
1995-08-01 02:28:00,7.1658246968506925,281.3792755038968,16,1
1995-08-01 02:29:00,6.8409540196995575,293.3880133584756,17,1
1995-08-01 02:30:00,9.50147855103763,303.355061533674,25,1
1995-08-01 02:31:00,9.439344628490925,308.2603001688988,24,1
1995-08-01 02:32:00,4.259925835264527,304.637733404338,18,1
1995-08-01 02:33:00,5.59676109148301,272.42911805941367,14,1
1995-08-01 02:34:00,7.529217419896043,302.02007828056145,19,1
1995-08-01 02:35:00,0.0,252.01621093032833,4,1
1995-08-01 02:36:00,10.497323533434269,286.7137174635473,14,1
1995-08-01 02:37:00,11.221498762735362,316.37216544114403,28,1
1995-08-01 02:38:00,6.926089508392054,327.3336953315555,30,1
1995-08-01 02:39:00,5.119660825901489,278.5694095911576,9,1
1995-08-01 02:40:00,3.3759549893180356,314.1832159826604,18,1
1995-08-01 02:41:00,5.861253811227356,277.60906257474187,10,1
1995-08-01 02:42:00,9.775786737022212,286.1874449732962,18,1
1995-08-01 02:43:00,8.037953044944869,335.94588754746394,30,1
1995-08-01 02:44:00,9.540128387732965,302.7647600939976,19,1
1995-08-01 02:45:00,4.0383427808094945,286.8622114557696,8,1
1995-08-01 02:46:00,4.566180479983469,267.40047294617597,6,1
1995-08-01 02:47:00,9.190378947961843,258.3695159708123,10,1
1995-08-01 02:48:00,1.7138356519913882,305.0586762068581,7,1
1995-08-01 02:49:00,3.3387915069275307,282.16033916527533,16,1
1995-08-01 02:50:00,2.58145671112343,271.58615669938916,15,1
1995-08-01 02:51:00,2.4525691451036846,297.55483143146904,14,1
1995-08-01 02:52:00,6.768694871757687,285.8227402128212,20,1
1995-08-01 02:53:00,4.873455924449932,274.31394620775234,11,1
1995-08-01 02:54:00,5.030072397990057,284.2686003028257,12,1
1995-08-01 02:55:00,4.231549747108072,264.85020826812024,5,1
1995-08-01 02:56:00,4.23900567563372,276.9488013062826,12,1
1995-08-01 02:57:00,9.96060223147195,315.0453416387655,16,1
1995-08-01 02:58:00,4.456029500286132,287.32803514677124,15,1
1995-08-01 02:59:00,10.610507499768856,257.9086063214652,7,1
1995-08-01 03:00:00,6.777002043295019,301.4542921890827,14,1
1995-08-01 03:01:00,3.378527330751152,282.56193591421066,17,1
1995-08-01 03:02:00,0.0,269.7639962315045,7,1
1995-08-01 03:03:00,2.1474172457295557,246.83059954552874,2,1
1995-08-01 03:04:00,1.429611644022447,272.3715025813974,6,1
1995-08-01 03:05:00,12.992001482276276,324.79670408911477,31,1
1995-08-01 03:06:00,7.719712873720635,295.16486120709214,18,1
1995-08-01 03:07:00,4.681513262029381,289.0502725302247,14,1
1995-08-01 03:08:00,5.509618845794784,318.8670214248996,23,1
1995-08-01 03:09:00,2.8054583259424053,312.74641359571905,21,1
1995-08-01 03:10:00,6.710455143798936,291.0088909970066,23,1
1995-08-01 03:11:00,6.419196382970417,270.0802010544476,11,1
1995-08-01 03:12:00,6.242281232390612,305.0655892591841,16,1
1995-08-01 03:13:00,7.462783663864036,314.6575466801498,32,1
1995-08-01 03:14:00,9.969542777553546,322.77845926954853,27,1
1995-08-01 03:15:00,10.95595213918651,330.1922385537327,28,1
1995-08-01 03:16:00,3.2984276913966,268.77629553737665,17,1
1995-08-01 03:17:00,7.811175317836583,296.10491903949793,21,1
1995-08-01 03:18:00,12.424626155338,345.22551201289826,35,1
1995-08-01 03:19:00,10.92108910650813,343.99539193458537,41,1
1995-08-01 03:20:00,16.473362081044847,346.73737142361364,44,1
1995-08-01 03:21:00,10.432353579104703,323.4667217145546,25,1
1995-08-01 03:22:00,6.04915372952583,290.1585863395281,8,1
1995-08-01 03:23:00,11.561406156104708,298.62385383625,24,1
1995-08-01 03:24:00,5.316991896128727,341.906961708703,27,1
1995-08-01 03:25:00,4.8865248802546315,277.63674900825316,22,1
1995-08-01 03:26:00,9.945105801625978,286.1932998073676,24,1
1995-08-01 03:27:00,8.191357852736626,290.98430679867363,19,1
1995-08-01 03:28:00,12.745143058918142,321.38205850581625,32,1
1995-08-01 03:29:00,22.058194471964164,317.6685317880201,30,1
1995-08-01 03:30:00,8.7126715320795,291.98242268814914,20,1
1995-08-01 03:31:00,14.606696920541797,315.5158369121447,32,1
1995-08-01 03:32:00,13.362005290479607,318.6953139199786,30,1
1995-08-01 03:33:00,10.354173753917392,299.9523040333054,24,1
1995-08-01 03:34:00,10.954192266078962,341.02891607004875,34,1
1995-08-01 03:35:00,9.976907661479801,304.85921697197523,22,1
1995-08-01 03:36:00,2.2315243563872844,281.2825580775795,13,1
1995-08-01 03:37:00,5.939544179779973,296.71822017607775,19,1
1995-08-01 03:38:00,7.643909356512689,329.9124205045649,26,1
1995-08-01 03:39:00,4.795622418158968,277.34890229703285,13,1
1995-08-01 03:40:00,10.093975700020525,256.6991286148352,9,1
1995-08-01 03:41:00,0.6982044222247561,280.9395288204743,18,1
1995-08-01 03:42:00,12.90878057112354,320.7046820078936,31,1
1995-08-01 03:43:00,0.0,287.42254792158946,11,1
1995-08-01 03:44:00,9.4342044026317,337.39711281236634,31,1
1995-08-01 03:45:00,12.716851790902098,340.1295751375676,27,1
1995-08-01 03:46:00,6.142840057286388,304.4873260801797,17,1
1995-08-01 03:47:00,0.0,255.95578055707423,6,1
1995-08-01 03:48:00,0.30408887222009495,268.35161187251526,7,1
1995-08-01 03:49:00,6.9387932468040265,254.34509624315717,14,1
1995-08-01 03:50:00,0.9589001048485897,271.12689462072194,9,1
1995-08-01 03:51:00,2.0493757687459246,255.72339657252328,4,1
1995-08-01 03:52:00,6.086715519711441,258.7046191650429,17,1
1995-08-01 03:53:00,2.5951989571825487,316.2130336424441,13,1
1995-08-01 03:54:00,13.431832267975977,294.33024378916116,20,1
1995-08-01 03:55:00,11.351757066954033,283.7918474036643,27,1
1995-08-01 03:56:00,2.674572240027178,306.88789403644984,25,1
1995-08-01 03:57:00,6.159362944308283,315.9615534546672,16,1
1995-08-01 03:58:00,4.664640605694835,326.4064862546866,19,1
1995-08-01 03:59:00,4.657300004388672,270.0755578169981,6,1
1995-08-01 04:00:00,10.922437784701897,341.0456662206463,38,1
1995-08-01 04:01:00,4.205790675599303,302.98389909371554,13,1
1995-08-01 04:02:00,5.71496183694137,280.14232120313824,12,1
1995-08-01 04:03:00,14.497265582510362,337.70425747286345,34,1
1995-08-01 04:04:00,0.0,288.39385098416676,9,1
1995-08-01 04:05:00,3.8964962924771545,270.66095697093726,14,1
1995-08-01 04:06:00,2.0751640665171314,301.05150993175556,10,1
1995-08-01 04:07:00,0.8400123022788641,260.40467271776816,8,1
1995-08-01 04:08:00,12.296362720843291,290.4931254708152,20,1
1995-08-01 04:09:00,8.564945132882865,303.6973345041008,21,1
1995-08-01 04:10:00,0.0,283.2940206207886,6,1
1995-08-01 04:11:00,7.653585841164327,296.9610743060505,14,1
1995-08-01 04:12:00,12.6664685910379,294.859004805952,18,1
1995-08-01 04:13:00,10.797395781653439,308.66254686485007,22,1
1995-08-01 04:14:00,2.4418901021379593,316.0993460341842,20,1
1995-08-01 04:15:00,3.797297781401246,289.12590141179027,15,1
1995-08-01 04:16:00,11.150733447559869,290.0191694943008,21,1
1995-08-01 04:17:00,3.8269916031436573,284.35608241472477,17,1
1995-08-01 04:18:00,9.731458284438684,322.4392098688858,24,1
1995-08-01 04:19:00,7.573902160288011,276.8314471250429,15,1
1995-08-01 04:20:00,2.1192085852657505,263.2823445158805,14,1
1995-08-01 04:21:00,1.9214239318145994,264.6371697784888,6,1
1995-08-01 04:22:00,0.0,285.6697905914446,14,1
1995-08-01 04:23:00,6.37683707599713,328.30747452342166,27,1
1995-08-01 04:24:00,5.892295545820518,275.9333540903711,19,1
1995-08-01 04:25:00,0.4566504541054508,287.5970788318306,12,1
1995-08-01 04:26:00,9.447233911794907,301.868885071001,13,1
1995-08-01 04:27:00,0.2595758661181016,272.33982198648505,13,1
1995-08-01 04:28:00,5.679866539909049,301.22465566980026,20,1
1995-08-01 04:29:00,11.242221731858274,291.94112685870766,31,1
1995-08-01 04:30:00,12.723819867198344,321.89745561867704,24,1
1995-08-01 04:31:00,0.0,289.9339454855464,10,1
1995-08-01 04:32:00,6.989491256464879,277.7003332107929,10,1
1995-08-01 04:33:00,5.980699183058761,273.4907824467923,17,1
1995-08-01 04:34:00,3.7054740468561467,307.80324887056054,19,1
1995-08-01 04:35:00,11.186310422789811,313.92503101478565,28,1
1995-08-01 04:36:00,5.14717908672041,242.89426499883513,13,1
1995-08-01 04:37:00,1.3493493685236158,287.4731872355762,9,1
1995-08-01 04:38:00,3.7094062549700566,295.4542371421278,10,1
1995-08-01 04:39:00,0.5940592094147195,287.08958675841586,5,1
1995-08-01 04:40:00,2.790552035753744,252.24495674327105,7,1
1995-08-01 04:41:00,5.13639202356314,247.04809027915869,9,1
1995-08-01 04:42:00,13.508050448436055,304.8442228518294,25,1
1995-08-01 04:43:00,3.286553503519453,307.7679679198499,20,1
1995-08-01 04:44:00,14.799100123968799,294.6581390768828,24,1
1995-08-01 04:45:00,1.8437366014324938,280.5344837819529,22,1
1995-08-01 04:46:00,6.89464471489325,313.0685437506751,21,1
1995-08-01 04:47:00,13.664951619453728,325.6218973727276,34,1
1995-08-01 04:48:00,8.892975603205096,315.93883846404105,23,1
1995-08-01 04:49:00,3.3819014405382184,289.2369503923838,15,1
1995-08-01 04:50:00,5.325633248928174,290.9084220876415,17,1
1995-08-01 04:51:00,4.470997196023501,292.43796026898355,17,1
1995-08-01 04:52:00,4.881905729167364,292.42331941625207,19,1
1995-08-01 04:53:00,6.398806291063074,273.3218636663432,11,1
1995-08-01 04:54:00,3.871046457895142,257.0807832167459,8,1
1995-08-01 04:55:00,2.821271214218037,294.05024170097863,14,1
1995-08-01 04:56:00,7.248799626299752,303.3130571897348,13,1
1995-08-01 04:57:00,2.321898562629828,257.2928103858887,4,1
1995-08-01 04:58:00,5.58858635651688,303.79149436349905,9,1
1995-08-01 04:59:00,4.688886525770837,279.24866965843603,8,1
1995-08-01 05:00:00,0.0,266.47261866499014,3,1
1995-08-01 05:01:00,0.41945687940909093,279.0252727279205,6,1
1995-08-01 05:02:00,3.9918808153697856,281.62661865041656,5,1
1995-08-01 05:03:00,4.2811107963003945,264.5813911194954,7,1
1995-08-01 05:04:00,0.9872952181075554,270.9223524692252,3,1
1995-08-01 05:05:00,8.051982149926346,320.0995202364917,22,1
1995-08-01 05:06:00,13.982994687365274,314.1093414453416,29,1
1995-08-01 05:07:00,4.52528583349251,295.6710824748389,18,1
1995-08-01 05:08:00,4.7912921435101135,264.2911326195532,9,1
1995-08-01 05:09:00,12.693422042698316,332.2042763903431,38,1
1995-08-01 05:10:00,7.046956390318338,299.15463631629217,22,1
1995-08-01 05:11:00,11.346330555961568,293.0370478890214,23,1
1995-08-01 05:12:00,12.27624904696409,316.65578871021603,28,1
1995-08-01 05:13:00,5.240528908001915,278.5624344775002,8,1
1995-08-01 05:14:00,7.766436421462987,286.61925385657554,11,1
1995-08-01 05:15:00,1.113011524898277,250.47293067997884,3,1
1995-08-01 05:16:00,7.9958589138848915,284.3051709796621,17,1
1995-08-01 05:17:00,6.069199730219632,312.7637570192058,20,1
1995-08-01 05:18:00,10.422499057465325,306.2690929935,27,1
1995-08-01 05:19:00,8.709570836896946,325.56287038558077,26,1
1995-08-01 05:20:00,5.540987894978155,278.01303420099475,15,1
1995-08-01 05:21:00,14.38547107631074,340.85494037685316,36,1
1995-08-01 05:22:00,12.595337950299582,361.88527513096625,43,1
1995-08-01 05:23:00,13.97716182705638,264.6547057334366,22,1
1995-08-01 05:24:00,5.731947855500894,324.0270044799342,25,1
1995-08-01 05:25:00,7.207434161636803,343.76106709396925,31,1
1995-08-01 05:26:00,10.124332620500203,293.16628314061046,19,1
1995-08-01 05:27:00,7.274988081888807,291.9860759172514,14,1
1995-08-01 05:28:00,8.522359451156465,285.2131638829102,19,1
1995-08-01 05:29:00,8.88503652779284,305.4522080425584,20,1
1995-08-01 05:30:00,9.413259681459255,352.31574670921174,27,1
1995-08-01 05:31:00,3.6082368855425053,262.64896359624305,18,1
1995-08-01 05:32:00,11.077413674581178,316.6893270978666,31,1
1995-08-01 05:33:00,3.218514865463665,300.9513154827672,15,1
1995-08-01 05:34:00,8.525359200253252,310.12374941232525,16,1
1995-08-01 05:35:00,4.458827855493584,266.06366446682847,14,1
1995-08-01 05:36:00,5.223508409622465,294.8271390115034,22,1
1995-08-01 05:37:00,4.985842475041019,284.6952316734262,17,1
1995-08-01 05:38:00,5.438794362826872,272.60506302784415,12,1
1995-08-01 05:39:00,3.2088263415880753,285.05738115835027,14,1
1995-08-01 05:40:00,6.633338813300705,291.7696355497173,26,1
1995-08-01 05:41:00,12.631061634475735,326.9821190301517,34,1
1995-08-01 05:42:00,6.334899713326168,277.1577665470643,16,1
1995-08-01 05:43:00,2.3291704738866104,279.167176478906,11,1
1995-08-01 05:44:00,3.836885083145032,278.42305034495666,15,1
1995-08-01 05:45:00,10.846149812072907,317.26444924911164,29,1
1995-08-01 05:46:00,1.9557469755080277,280.05343951635905,18,1
1995-08-01 05:47:00,3.8276086768703337,320.89050921439105,23,1
1995-08-01 05:48:00,10.444667336242691,330.31605082431537,36,1
1995-08-01 05:49:00,11.259658544864457,331.00741629606387,34,1
1995-08-01 05:50:00,12.132722696794014,324.21270856423706,32,1
1995-08-01 05:51:00,7.226068650848656,273.70848327965103,8,1
1995-08-01 05:52:00,8.872978869606058,295.6328885834047,18,1
1995-08-01 05:53:00,3.720184410109718,294.47707540943975,12,1
1995-08-01 05:54:00,3.792951376291933,275.90899651199754,11,1
1995-08-01 05:55:00,3.2924119060865733,284.8030969651345,18,1
1995-08-01 05:56:00,4.1444605920228295,283.02572934081445,12,1
1995-08-01 05:57:00,2.984024083239585,271.00643682440625,11,1
1995-08-01 05:58:00,4.468155681014268,276.8762963232503,10,1
1995-08-01 05:59:00,3.4683071693430305,277.61959096159813,17,1
1995-08-01 06:00:00,9.958039542723515,324.5467370856438,24,1
1995-08-01 06:01:00,7.048216739007733,259.69200862725654,7,1
1995-08-01 06:02:00,10.523719554629427,342.19105464312975,31,1
1995-08-01 06:03:00,2.9551351662968246,266.0831141159943,5,1
1995-08-01 06:04:00,5.220431975133337,288.6422978311346,9,1
1995-08-01 06:05:00,5.096338584342491,284.0903205146901,18,1
1995-08-01 06:06:00,8.72227744543125,277.0973236769876,23,1
1995-08-01 06:07:00,5.637777202345384,266.46785182405233,16,1
1995-08-01 06:08:00,6.943028295646495,335.3435350284423,19,1
1995-08-01 06:09:00,7.1309706484336,306.43089552981974,27,1
1995-08-01 06:10:00,6.373530522776828,312.04237094322485,18,1
1995-08-01 06:11:00,8.49399487373635,280.5336556973278,20,1
1995-08-01 06:12:00,8.553430823385124,285.0828208544938,12,1
1995-08-01 06:13:00,8.12781247825562,294.22610826892975,15,1
1995-08-01 06:14:00,9.959547372534669,320.54618016652057,10,1
1995-08-01 06:15:00,9.59795731133585,326.0321189184623,34,1
1995-08-01 06:16:00,4.716961910162034,258.5309792636313,6,1
1995-08-01 06:17:00,8.250026017215054,309.6640041402597,22,1
1995-08-01 06:18:00,16.019408799653014,301.52856119545817,27,1
1995-08-01 06:19:00,6.325105143934546,317.1436533397132,25,1
1995-08-01 06:20:00,9.380834473457671,329.99767318093274,34,1
1995-08-01 06:21:00,4.8518220636679334,286.492735183725,19,1
1995-08-01 06:22:00,0.2783128270705788,305.21575900731864,19,1
1995-08-01 06:23:00,5.422734934957717,301.62482054031136,20,1
1995-08-01 06:24:00,4.722602015338906,311.4048065856489,20,1
1995-08-01 06:25:00,12.351181359428622,355.5868006075924,34,1
1995-08-01 06:26:00,19.925267927331475,367.2753538174282,54,1
1995-08-01 06:27:00,11.578512517647658,287.2273793437977,17,1
1995-08-01 06:28:00,10.55127151455815,284.2152887061316,22,1
1995-08-01 06:29:00,7.019289033012791,318.8154541189616,25,1
1995-08-01 06:30:00,1.5047559859549255,272.72872678809307,12,1
1995-08-01 06:31:00,7.775757514519517,300.7829197475013,18,1
1995-08-01 06:32:00,0.0,286.6820983084994,6,1
1995-08-01 06:33:00,10.044376297563062,274.33402348439256,13,1
1995-08-01 06:34:00,8.088320362163861,277.48575789948586,13,1
1995-08-01 06:35:00,1.7424730436858855,291.01768998579826,9,1
1995-08-01 06:36:00,0.4605964127273676,301.8113425002841,16,1
1995-08-01 06:37:00,17.01161712249624,346.42225368972294,37,1
1995-08-01 06:38:00,3.8563804642421458,276.52919701220117,12,1
1995-08-01 06:39:00,9.313448935920384,269.65895553844535,16,1
1995-08-01 06:40:00,2.5667170236168984,291.52249182348044,21,1
1995-08-01 06:41:00,2.4018749311386807,267.2577922766952,12,1
1995-08-01 06:42:00,2.4657310991545494,280.1231947108072,7,1
1995-08-01 06:43:00,3.290941781294226,280.0678230493064,9,1
1995-08-01 06:44:00,2.499803585562269,271.22074612731353,11,1
1995-08-01 06:45:00,4.6685497970424965,267.18186707706724,8,1
1995-08-01 06:46:00,4.147138711852216,309.3347448836321,21,1
1995-08-01 06:47:00,6.222861544936119,293.01003299741234,19,1
1995-08-01 06:48:00,4.210886895135697,271.4827993713434,11,1
1995-08-01 06:49:00,8.193316502176247,327.47886693491256,19,1
1995-08-01 06:50:00,4.934844634266669,265.3556370800181,8,1
1995-08-01 06:51:00,0.0,268.22959518979354,1,1
1995-08-01 06:52:00,0.0,268.48863515332596,3,1
1995-08-01 06:53:00,6.633030465695527,250.75116102742246,8,1
1995-08-01 06:54:00,7.996942035938775,289.8150917479574,20,1
1995-08-01 06:55:00,3.354540390330339,303.4868256011705,16,1
1995-08-01 06:56:00,8.853455926567568,280.4277582111746,12,1
1995-08-01 06:57:00,5.5970239028785755,267.0259063145947,15,1
1995-08-01 06:58:00,8.787891552191478,294.9173229318364,15,1
1995-08-01 06:59:00,0.9025554442303267,251.66543032239815,2,1
1995-08-01 07:00:00,8.63224377464596,277.9383826321757,7,1
