timestamp,actual_requests,predicted_requests,current_replicas,desired_replicas,action,utilization
1995-08-27 10:31:00,21.0,19.81192970275879,1,1,hold,0.039623859405517575
1995-08-27 10:32:00,15.0,20.25428009033203,1,1,hold,0.04050856018066406
1995-08-27 10:33:00,17.0,17.689987182617188,1,1,hold,0.03537997436523437
1995-08-27 10:34:00,16.0,20.544313430786133,1,1,hold,0.04108862686157227
1995-08-27 10:35:00,20.0,19.858585357666016,1,1,hold,0.03971717071533203
1995-08-27 10:36:00,9.0,21.662351608276367,1,1,hold,0.04332470321655273
1995-08-27 10:37:00,16.0,16.570119857788086,1,1,hold,0.03314023971557617
1995-08-27 10:38:00,9.0,18.85858154296875,1,1,hold,0.0377171630859375
1995-08-27 10:39:00,36.0,16.826404571533203,1,1,hold,0.033652809143066405
1995-08-27 10:40:00,34.0,25.704547882080078,1,1,hold,0.051409095764160154
1995-08-27 10:41:00,37.0,27.29117774963379,1,1,hold,0.05458235549926758
1995-08-27 10:42:00,19.0,29.51397705078125,1,1,hold,0.0590279541015625
1995-08-27 10:43:00,23.0,24.77564239501953,1,1,hold,0.04955128479003906
1995-08-27 10:44:00,30.0,26.78601837158203,1,1,hold,0.05357203674316406
1995-08-27 10:45:00,46.0,31.317947387695312,1,1,hold,0.06263589477539062
1995-08-27 10:46:00,39.0,31.56329917907715,1,1,hold,0.06312659835815429
1995-08-27 10:47:00,39.0,29.61253547668457,1,1,hold,0.05922507095336914
1995-08-27 10:48:00,23.0,29.765424728393555,1,1,hold,0.05953084945678711
1995-08-27 10:49:00,24.0,27.937458038330078,1,1,hold,0.055874916076660154
1995-08-27 10:50:00,19.0,25.460613250732422,1,1,hold,0.05092122650146484
1995-08-27 10:51:00,31.0,23.079978942871094,1,1,hold,0.04615995788574219
1995-08-27 10:52:00,12.0,29.1572265625,1,1,hold,0.058314453125
1995-08-27 10:53:00,18.0,22.53340721130371,1,1,hold,0.045066814422607425
1995-08-27 10:54:00,31.0,22.294401168823242,1,1,hold,0.044588802337646484
1995-08-27 10:55:00,23.0,25.58391761779785,1,1,hold,0.051167835235595704
1995-08-27 10:56:00,19.0,24.66090202331543,1,1,hold,0.04932180404663086
1995-08-27 10:57:00,15.0,22.810148239135742,1,1,hold,0.04562029647827148
1995-08-27 10:58:00,15.0,22.313796997070312,1,1,hold,0.044627593994140624
1995-08-27 10:59:00,16.0,21.854413986206055,1,1,hold,0.04370882797241211
1995-08-27 11:00:00,26.0,21.484806060791016,1,1,hold,0.04296961212158203
1995-08-27 11:01:00,38.0,24.746374130249023,1,1,hold,0.04949274826049805
1995-08-27 11:02:00,26.0,28.400243759155273,1,1,hold,0.056800487518310544
1995-08-27 11:03:00,28.0,25.02006721496582,1,1,hold,0.05004013442993164
1995-08-27 11:04:00,17.0,29.00031280517578,1,1,hold,0.05800062561035156
1995-08-27 11:05:00,9.0,24.571741104125977,1,1,hold,0.04914348220825195
1995-08-27 11:06:00,23.0,20.27142333984375,1,1,hold,0.0405428466796875
1995-08-27 11:07:00,18.0,24.437692642211914,1,1,hold,0.048875385284423825
1995-08-27 11:08:00,23.0,19.97879409790039,1,1,hold,0.03995758819580078
1995-08-27 11:09:00,36.0,24.202316284179688,1,1,hold,0.048404632568359376
1995-08-27 11:10:00,29.0,28.52107810974121,1,1,hold,0.05704215621948242
1995-08-27 11:11:00,25.0,29.4073486328125,1,1,hold,0.058814697265625
1995-08-27 11:12:00,26.0,26.836769104003906,1,1,hold,0.05367353820800781
1995-08-27 11:13:00,21.0,27.204235076904297,1,1,hold,0.05440847015380859
1995-08-27 11:14:00,9.0,24.742008209228516,1,1,hold,0.04948401641845703
1995-08-27 11:15:00,21.0,21.375734329223633,1,1,hold,0.04275146865844726
1995-08-27 11:16:00,15.0,23.70808219909668,1,1,hold,0.04741616439819336
1995-08-27 11:17:00,16.0,20.3037052154541,1,1,hold,0.0406074104309082
1995-08-27 11:18:00,10.0,21.445308685302734,1,1,hold,0.04289061737060547
1995-08-27 11:19:00,5.0,18.045839309692383,1,1,hold,0.03609167861938477
1995-08-27 11:20:00,9.0,15.890693664550781,1,1,hold,0.03178138732910156
1995-08-27 11:21:00,28.0,17.35599136352539,1,1,hold,0.03471198272705078
1995-08-27 11:22:00,21.0,22.9375057220459,1,1,hold,0.0458750114440918
1995-08-27 11:23:00,17.0,18.70220947265625,1,1,hold,0.0374044189453125
1995-08-27 11:24:00,20.0,18.381372451782227,1,1,hold,0.03676274490356445
1995-08-27 11:25:00,31.0,24.042491912841797,1,1,hold,0.048084983825683596
1995-08-27 11:26:00,19.0,28.42038917541504,1,1,hold,0.056840778350830075
1995-08-27 11:27:00,32.0,23.60703468322754,1,1,hold,0.04721406936645508
1995-08-27 11:28:00,13.0,28.199247360229492,1,1,hold,0.056398494720458985
1995-08-27 11:29:00,32.0,19.63656997680664,1,1,hold,0.039273139953613284
1995-08-27 11:30:00,30.0,26.975139617919922,1,1,hold,0.053950279235839844
1995-08-27 11:31:00,20.0,25.738325119018555,1,1,hold,0.05147665023803711
1995-08-27 11:32:00,31.0,25.547975540161133,1,1,hold,0.05109595108032226
1995-08-27 11:33:00,35.0,28.453140258789062,1,1,hold,0.05690628051757812
1995-08-27 11:34:00,15.0,30.84634780883789,1,1,hold,0.061692695617675784
1995-08-27 11:35:00,10.0,20.925830841064453,1,1,hold,0.04185166168212891
1995-08-27 11:36:00,23.0,20.34379005432129,1,1,hold,0.040687580108642575
1995-08-27 11:37:00,13.0,24.504566192626953,1,1,hold,0.04900913238525391
1995-08-27 11:38:00,20.0,21.93501091003418,1,1,hold,0.04387002182006836
1995-08-27 11:39:00,10.0,20.45668601989746,1,1,hold,0.04091337203979492
1995-08-27 11:40:00,6.0,18.67746353149414,1,1,hold,0.037354927062988284
1995-08-27 11:41:00,14.0,15.890693664550781,1,1,hold,0.03178138732910156
1995-08-27 11:42:00,5.0,22.20018768310547,1,1,hold,0.044400375366210935
1995-08-27 11:43:00,12.0,15.884756088256836,1,1,hold,0.03176951217651367
1995-08-27 11:44:00,4.0,16.979507446289062,1,1,hold,0.033959014892578125
1995-08-27 11:45:00,8.0,16.211143493652344,1,1,hold,0.03242228698730469
1995-08-27 11:46:00,14.0,16.80790901184082,1,1,hold,0.03361581802368164
1995-08-27 11:47:00,8.0,18.038742065429688,1,1,hold,0.03607748413085937
1995-08-27 11:48:00,4.0,15.193704605102539,1,1,hold,0.03038740921020508
1995-08-27 11:49:00,40.0,11.674583435058594,1,1,hold,0.023349166870117188
1995-08-27 11:50:00,31.0,42.22518539428711,1,1,hold,0.08445037078857422
1995-08-27 11:51:00,18.0,24.557132720947266,1,1,hold,0.04911426544189453
1995-08-27 11:52:00,17.0,21.84095001220703,1,1,hold,0.043681900024414064
1995-08-27 11:53:00,10.0,19.656383514404297,1,1,hold,0.03931276702880859
1995-08-27 11:54:00,16.0,19.817890167236328,1,1,hold,0.03963578033447265
1995-08-27 11:55:00,25.0,18.15399932861328,1,1,hold,0.036307998657226566
1995-08-27 11:56:00,18.0,18.2474422454834,1,1,hold,0.0364948844909668
1995-08-27 11:57:00,17.0,20.4955997467041,1,1,hold,0.0409911994934082
1995-08-27 11:58:00,15.0,21.367923736572266,1,1,hold,0.04273584747314453
1995-08-27 11:59:00,20.0,19.814971923828125,1,1,hold,0.03962994384765625
1995-08-27 12:00:00,22.0,22.201675415039062,1,1,hold,0.044403350830078125
1995-08-27 12:01:00,25.0,21.815353393554688,1,1,hold,0.043630706787109376
1995-08-27 12:02:00,35.0,24.862972259521484,1,1,hold,0.04972594451904297
1995-08-27 12:03:00,55.0,27.221017837524414,1,1,hold,0.05444203567504883
1995-08-27 12:04:00,36.0,32.001888275146484,1,1,hold,0.06400377655029296
1995-08-27 12:05:00,29.0,27.814311981201172,1,1,hold,0.05562862396240234
1995-08-27 12:06:00,29.0,25.072528839111328,1,1,hold,0.05014505767822266
1995-08-27 12:07:00,17.0,27.455278396606445,1,1,hold,0.05491055679321289
1995-08-27 12:08:00,39.0,23.858718872070312,1,1,hold,0.047717437744140626
1995-08-27 12:09:00,26.0,26.167110443115234,1,1,hold,0.05233422088623047
1995-08-27 12:10:00,33.0,27.94687271118164,1,1,hold,0.05589374542236328
1995-08-27 12:11:00,23.0,29.81070899963379,1,1,hold,0.05962141799926758
1995-08-27 12:12:00,22.0,25.95926284790039,1,1,hold,0.05191852569580078
1995-08-27 12:13:00,34.0,24.855743408203125,1,1,hold,0.04971148681640625
1995-08-27 12:14:00,37.0,30.93024253845215,1,1,hold,0.061860485076904295
1995-08-27 12:15:00,29.0,32.361690521240234,1,1,hold,0.06472338104248047
1995-08-27 12:16:00,21.0,27.18556022644043,1,1,hold,0.05437112045288086
1995-08-27 12:17:00,16.0,25.69742774963379,1,1,hold,0.051394855499267575
1995-08-27 12:18:00,17.0,23.571269989013672,1,1,hold,0.047142539978027344
1995-08-27 12:19:00,31.0,25.82819938659668,1,1,hold,0.05165639877319336
1995-08-27 12:20:00,16.0,32.278343200683594,1,1,hold,0.06455668640136719
1995-08-27 12:21:00,16.0,22.254764556884766,1,1,hold,0.044509529113769535
1995-08-27 12:22:00,37.0,21.67688751220703,1,1,hold,0.043353775024414065
1995-08-27 12:23:00,55.0,32.618370056152344,1,1,hold,0.06523674011230468
1995-08-27 12:24:00,29.0,32.782588958740234,1,1,hold,0.06556517791748047
1995-08-27 12:25:00,29.0,28.49845314025879,1,1,hold,0.05699690628051758
1995-08-27 12:26:00,41.0,27.414146423339844,1,1,hold,0.054828292846679685
1995-08-27 12:27:00,37.0,34.38998794555664,1,1,hold,0.06877997589111329
1995-08-27 12:28:00,17.0,31.156082153320312,1,1,hold,0.062312164306640626
1995-08-27 12:29:00,28.0,25.233097076416016,1,1,hold,0.05046619415283203
1995-08-27 12:30:00,23.0,29.069103240966797,1,1,hold,0.058138206481933595
1995-08-27 12:31:00,20.0,25.37212562561035,1,1,hold,0.0507442512512207
1995-08-27 12:32:00,36.0,24.174243927001953,1,1,hold,0.048348487854003905
1995-08-27 12:33:00,24.0,31.12566566467285,1,1,hold,0.062251331329345704
1995-08-27 12:34:00,19.0,28.291933059692383,1,1,hold,0.05658386611938476
1995-08-27 12:35:00,24.0,25.6785945892334,1,1,hold,0.051357189178466794
1995-08-27 12:36:00,18.0,27.272092819213867,1,1,hold,0.054544185638427736
1995-08-27 12:37:00,24.0,24.154600143432617,1,1,hold,0.048309200286865236
1995-08-27 12:38:00,43.0,27.881635665893555,1,1,hold,0.05576327133178711
1995-08-27 12:39:00,33.0,30.783662796020508,1,1,hold,0.06156732559204101
1995-08-27 12:40:00,28.0,29.44954490661621,1,1,hold,0.05889908981323242
1995-08-27 12:41:00,23.0,28.918899536132812,1,1,hold,0.057837799072265626
1995-08-27 12:42:00,13.0,25.703359603881836,1,1,hold,0.05140671920776367
1995-08-27 12:43:00,24.0,23.733919143676758,1,1,hold,0.047467838287353514
1995-08-27 12:44:00,13.0,27.892379760742188,1,1,hold,0.05578475952148437
1995-08-27 12:45:00,27.0,23.446208953857422,1,1,hold,0.046892417907714846
1995-08-27 12:46:00,16.0,24.132627487182617,1,1,hold,0.048265254974365235
1995-08-27 12:47:00,19.0,21.93589210510254,1,1,hold,0.04387178421020508
1995-08-27 12:48:00,18.0,23.387584686279297,1,1,hold,0.046775169372558593
1995-08-27 12:49:00,24.0,21.095760345458984,1,1,hold,0.04219152069091797
1995-08-27 12:50:00,11.0,24.36467742919922,1,1,hold,0.04872935485839844
1995-08-27 12:51:00,31.0,19.543088912963867,1,1,hold,0.039086177825927736
1995-08-27 12:52:00,35.0,28.056486129760742,1,1,hold,0.056112972259521485
1995-08-27 12:53:00,40.0,28.648500442504883,1,1,hold,0.05729700088500977
1995-08-27 12:54:00,17.0,31.91600799560547,1,1,hold,0.06383201599121094
1995-08-27 12:55:00,34.0,25.85818862915039,1,1,hold,0.051716377258300784
1995-08-27 12:56:00,12.0,28.777193069458008,1,1,hold,0.05755438613891602
1995-08-27 12:57:00,14.0,21.687421798706055,1,1,hold,0.04337484359741211
1995-08-27 12:58:00,24.0,25.417850494384766,1,1,hold,0.05083570098876953
1995-08-27 12:59:00,22.0,27.088863372802734,1,1,hold,0.05417772674560547
1995-08-27 13:00:00,15.0,22.817306518554688,1,1,hold,0.045634613037109376
1995-08-27 13:01:00,12.0,20.697175979614258,1,1,hold,0.04139435195922852
1995-08-27 13:02:00,31.0,19.666175842285156,1,1,hold,0.03933235168457031
1995-08-27 13:03:00,44.0,25.5916748046875,1,1,hold,0.051183349609375
1995-08-27 13:04:00,40.0,29.062679290771484,1,1,hold,0.05812535858154297
1995-08-27 13:05:00,40.0,30.78823471069336,1,1,hold,0.06157646942138672
1995-08-27 13:06:00,43.0,33.450557708740234,1,1,hold,0.06690111541748046
1995-08-27 13:07:00,29.0,35.50502395629883,1,1,hold,0.07101004791259766
1995-08-27 13:08:00,21.0,29.26679039001465,1,1,hold,0.0585335807800293
1995-08-27 13:09:00,15.0,23.298887252807617,1,1,hold,0.04659777450561523
1995-08-27 13:10:00,17.0,23.50804901123047,1,1,hold,0.047016098022460935
1995-08-27 13:11:00,30.0,25.203073501586914,1,1,hold,0.05040614700317383
1995-08-27 13:12:00,18.0,27.862905502319336,1,1,hold,0.05572581100463867
1995-08-27 13:13:00,23.0,24.79659080505371,1,1,hold,0.04959318161010742
1995-08-27 13:14:00,21.0,24.49106788635254,1,1,hold,0.04898213577270508
1995-08-27 13:15:00,43.0,22.698429107666016,1,1,hold,0.04539685821533203
1995-08-27 13:16:00,45.0,33.07246398925781,1,1,hold,0.06614492797851562
1995-08-27 13:17:00,31.0,33.46892547607422,1,1,hold,0.06693785095214844
1995-08-27 13:18:00,32.0,28.60536766052246,1,1,hold,0.05721073532104492
1995-08-27 13:19:00,23.0,32.231414794921875,1,1,hold,0.06446282958984376
1995-08-27 13:20:00,29.0,29.388111114501953,1,1,hold,0.05877622222900391
1995-08-27 13:21:00,8.0,27.520946502685547,1,1,hold,0.055041893005371094
1995-08-27 13:22:00,21.0,20.668127059936523,1,1,hold,0.041336254119873045
1995-08-27 13:23:00,21.0,25.246845245361328,1,1,hold,0.05049369049072266
1995-08-27 13:24:00,28.0,24.195466995239258,1,1,hold,0.048390933990478516
1995-08-27 13:25:00,32.0,26.134033203125,1,1,hold,0.05226806640625
1995-08-27 13:26:00,26.0,26.463258743286133,1,1,hold,0.05292651748657227
1995-08-27 13:27:00,17.0,28.02985382080078,1,1,hold,0.056059707641601564
1995-08-27 13:28:00,9.0,24.10772132873535,1,1,hold,0.0482154426574707
1995-08-27 13:29:00,18.0,22.39781379699707,1,1,hold,0.04479562759399414
1995-08-27 13:30:00,21.0,25.85155487060547,1,1,hold,0.05170310974121094
1995-08-27 13:31:00,30.0,23.295541763305664,1,1,hold,0.04659108352661133
1995-08-27 13:32:00,14.0,25.778440475463867,1,1,hold,0.05155688095092773
1995-08-27 13:33:00,27.0,19.292390823364258,1,1,hold,0.038584781646728517
1995-08-27 13:34:00,20.0,26.109050750732422,1,1,hold,0.052218101501464845
1995-08-27 13:35:00,25.0,23.50092124938965,1,1,hold,0.0470018424987793
1995-08-27 13:36:00,7.0,26.977813720703125,1,1,hold,0.05395562744140625
1995-08-27 13:37:00,19.0,21.162599563598633,1,1,hold,0.04232519912719727
1995-08-27 13:38:00,21.0,20.883464813232422,1,1,hold,0.041766929626464847
1995-08-27 13:39:00,28.0,22.958906173706055,1,1,hold,0.04591781234741211
1995-08-27 13:40:00,20.0,25.45535659790039,1,1,hold,0.05091071319580078
1995-08-27 13:41:00,10.0,21.05828285217285,1,1,hold,0.0421165657043457
1995-08-27 13:42:00,37.0,21.102676391601562,1,1,hold,0.04220535278320312
1995-08-27 13:43:00,52.0,26.932998657226562,1,1,hold,0.05386599731445312
1995-08-27 13:44:00,31.0,32.79707336425781,1,1,hold,0.06559414672851563
1995-08-27 13:45:00,53.0,30.039682388305664,1,1,hold,0.06007936477661133
1995-08-27 13:46:00,31.0,34.497867584228516,1,1,hold,0.06899573516845703
1995-08-27 13:47:00,33.0,30.131437301635742,1,1,hold,0.06026287460327148
1995-08-27 13:48:00,9.0,27.67267608642578,1,1,hold,0.05534535217285156
1995-08-27 13:49:00,23.0,19.709320068359375,1,1,hold,0.03941864013671875
1995-08-27 13:50:00,29.0,24.23078155517578,1,1,hold,0.04846156311035156
1995-08-27 13:51:00,28.0,25.97076416015625,1,1,hold,0.0519415283203125
1995-08-27 13:52:00,29.0,25.960378646850586,1,1,hold,0.05192075729370117
1995-08-27 13:53:00,44.0,25.66698455810547,1,1,hold,0.05133396911621094
1995-08-27 13:54:00,16.0,31.53108787536621,1,1,hold,0.06306217575073242
1995-08-27 13:55:00,33.0,25.166913986206055,1,1,hold,0.05033382797241211
1995-08-27 13:56:00,32.0,28.835174560546875,1,1,hold,0.05767034912109375
1995-08-27 13:57:00,19.0,28.636018753051758,1,1,hold,0.05727203750610352
1995-08-27 13:58:00,36.0,27.24699592590332,1,1,hold,0.05449399185180664
1995-08-27 13:59:00,35.0,30.789939880371094,1,1,hold,0.06157987976074219
1995-08-27 14:00:00,22.0,31.25090217590332,1,1,hold,0.06250180435180665
1995-08-27 14:01:00,28.0,26.155315399169922,1,1,hold,0.05231063079833984
1995-08-27 14:02:00,31.0,26.22249412536621,1,1,hold,0.05244498825073242
1995-08-27 14:03:00,24.0,28.74042510986328,1,1,hold,0.05748085021972656
1995-08-27 14:04:00,34.0,28.72183609008789,1,1,hold,0.05744367218017578
1995-08-27 14:05:00,41.0,31.235273361206055,1,1,hold,0.06247054672241211
1995-08-27 14:06:00,45.0,31.527353286743164,1,1,hold,0.06305470657348633
1995-08-27 14:07:00,44.0,35.21316909790039,1,1,hold,0.07042633819580078
1995-08-27 14:08:00,29.0,36.51939010620117,1,1,hold,0.07303878021240234
1995-08-27 14:09:00,37.0,30.57408905029297,1,1,hold,0.06114817810058594
1995-08-27 14:10:00,47.0,33.802276611328125,1,1,hold,0.06760455322265625
1995-08-27 14:11:00,17.0,36.094261169433594,1,1,hold,0.07218852233886719
1995-08-27 14:12:00,24.0,28.877431869506836,1,1,hold,0.05775486373901367
1995-08-27 14:13:00,15.0,28.419164657592773,1,1,hold,0.056838329315185544
1995-08-27 14:14:00,27.0,24.46223258972168,1,1,hold,0.048924465179443356
1995-08-27 14:15:00,20.0,29.38003158569336,1,1,hold,0.05876006317138672
1995-08-27 14:16:00,56.0,24.41701316833496,1,1,hold,0.048834026336669924
1995-08-27 14:17:00,8.0,37.29468536376953,1,1,hold,0.07458937072753906
1995-08-27 14:18:00,29.0,26.331151962280273,1,1,hold,0.05266230392456055
